,Date,Sales
14608,2005-07-31 17:40:53.000,0.99
14609,2005-08-01 02:49:43.000,0.99
14610,2005-08-01 11:45:58.000,4.99
14611,2005-08-02 13:29:24.000,9.99
14612,2005-08-17 06:13:30.000,2.99
14613,2005-08-19 14:24:48.000,0.99
14614,2005-08-22 19:10:26.000,1.99
14615,2005-08-23 13:46:27.000,1.99
14616,2005-05-27 12:29:02.000,2.99
14617,2005-05-30 03:27:17.000,2.99
14618,2005-06-15 05:33:52.000,1.99
14619,2005-06-15 18:30:46.000,10.99
14620,2005-06-18 14:37:57.000,0.99
14621,2005-06-18 15:45:15.000,2.99
14622,2005-07-07 21:13:22.000,0.99
14623,2005-07-08 11:44:56.000,2.99
14624,2005-07-08 18:29:13.000,6.99
14625,2005-07-29 11:35:46.000,2.99
14626,2005-07-30 02:53:21.000,5.99
14627,2005-07-30 03:46:26.000,9.99
14628,2005-08-01 19:29:45.000,0.99
14629,2005-08-02 19:05:06.000,3.99
14630,2005-08-17 09:58:40.000,2.99
14631,2005-08-18 18:14:49.000,3.99
14632,2005-08-21 02:07:43.000,4.99
14633,2005-08-21 14:10:44.000,4.99
14634,2005-08-21 19:31:09.000,8.99
14635,2005-08-22 07:19:05.000,2.99
14636,2005-08-22 17:00:31.000,6.99
14637,2005-08-23 06:48:47.000,4.99
14638,2005-05-26 14:07:58.000,0.99
14639,2005-05-29 04:22:41.000,3.99
14640,2005-06-17 20:48:30.000,2.99
14641,2005-07-06 09:56:09.000,8.99
14642,2005-07-06 23:00:09.000,5.99
14643,2005-07-08 06:43:42.000,5.99
14644,2005-07-09 14:11:28.000,0.99
14645,2005-07-27 04:16:37.000,5.99
14646,2005-07-29 12:58:52.000,3.99
14647,2005-07-29 23:20:58.000,2.99
14648,2005-07-31 11:22:41.000,2.99
14649,2005-07-31 15:35:43.000,4.99
14650,2005-08-02 02:44:59.000,2.99
14651,2005-08-17 09:44:22.000,2.99
14652,2005-08-17 22:38:31.000,4.99
14653,2005-08-18 07:23:42.000,2.99
14654,2005-08-18 19:11:45.000,10.99
14655,2005-08-19 00:27:11.000,2.99
14656,2005-08-20 05:54:27.000,4.99
14657,2005-08-23 05:55:22.000,0.99
14658,2005-08-23 20:41:09.000,4.99
14659,2005-05-26 06:59:21.000,5.99
14660,2005-05-27 22:53:02.000,6.99
14661,2005-06-15 00:42:17.000,1.99
14662,2005-06-15 16:31:59.000,0.99
14663,2005-06-16 19:30:59.000,3.99
14664,2005-06-18 13:19:05.000,5.99
14665,2005-07-06 11:50:57.000,4.99
14666,2005-07-08 10:01:28.000,0.99
14667,2005-07-08 13:12:12.000,0.99
14668,2005-07-10 06:02:25.000,0.99
14669,2005-07-12 15:13:49.000,9.99
14670,2005-07-12 16:32:33.000,2.99
14671,2005-07-12 22:11:21.000,6.99
14672,2005-07-29 10:26:56.000,4.99
14673,2005-07-30 08:19:47.000,4.99
14674,2005-07-30 21:16:20.000,3.99
14675,2005-07-31 04:37:41.000,1.99
14676,2005-08-01 06:18:04.000,0.99
14677,2005-08-02 17:29:39.000,5.99
14678,2005-08-17 11:17:21.000,4.99
14679,2005-08-18 16:16:41.000,2.99
14680,2005-08-20 14:43:03.000,5.99
14681,2005-08-22 00:41:24.000,4.99
14682,2005-08-22 01:35:37.000,2.99
14683,2005-08-22 05:32:38.000,3.99
14684,2005-08-23 05:13:09.000,4.99
14685,2005-05-26 21:31:57.000,0.99
14686,2005-05-27 18:35:20.000,8.99
14687,2005-05-31 13:03:49.000,1.99
14688,2005-06-17 12:44:39.000,8.99
14689,2005-07-06 09:15:57.000,4.99
14690,2005-07-06 13:01:47.000,4.99
14691,2005-07-09 16:39:49.000,4.99
14692,2005-07-10 17:47:34.000,4.99
14693,2005-07-12 08:01:07.000,0.99
14694,2005-07-27 17:09:39.000,4.99
14695,2005-07-27 21:51:48.000,3.99
14696,2005-07-28 08:49:39.000,4.99
14697,2005-07-28 09:57:17.000,3.99
14698,2005-07-29 22:32:54.000,2.99
14699,2005-08-02 01:41:59.000,2.99
14700,2005-08-02 04:17:32.000,4.99
14701,2005-08-02 10:21:53.000,5.99
14702,2005-08-02 17:46:34.000,0.99
14703,2005-08-18 15:47:49.000,0.99
14704,2005-08-19 05:46:26.000,2.99
14705,2005-08-19 18:58:44.000,2.99
14706,2005-08-21 14:44:41.000,9.99
14707,2005-08-22 03:57:08.000,4.99
14708,2005-05-26 04:14:29.000,6.99
14709,2005-05-29 08:39:02.000,4.99
14710,2005-05-30 05:03:04.000,3.99
14711,2005-06-15 11:07:39.000,1.99
14712,2005-06-18 06:46:54.000,2.99
14713,2005-06-20 08:25:16.000,0.99
14714,2005-07-06 09:37:50.000,2.99
14715,2005-07-06 13:36:48.000,2.99
14716,2005-07-07 09:00:49.000,7.99
14717,2005-07-09 08:00:46.000,4.99
14718,2005-07-12 02:28:03.000,4.99
14719,2005-07-31 03:59:31.000,5.99
14720,2005-08-01 04:36:53.000,0.99
14721,2005-08-19 02:24:41.000,5.99
14722,2005-08-20 09:07:39.000,3.99
14723,2005-08-20 10:17:09.000,7.99
14724,2005-08-21 03:32:04.000,0.99
14725,2005-08-21 21:52:32.000,6.99
14726,2006-02-14 15:16:03.000,0.99
14727,2005-05-24 23:08:07.000,0.99
14728,2005-05-30 01:36:57.000,4.99
14729,2005-05-30 10:30:38.000,3.99
14730,2005-05-31 11:17:37.000,4.99
14731,2005-06-17 15:07:30.000,2.99
14732,2005-07-06 01:01:38.000,2.99
14733,2005-07-06 18:58:58.000,4.99
14734,2005-07-07 23:15:28.000,0.99
14735,2005-07-27 10:45:28.000,7.99
14736,2005-07-29 00:31:39.000,0.99
14737,2005-07-29 03:38:49.000,4.99
14738,2005-07-30 21:50:42.000,7.99
14739,2005-07-31 00:25:05.000,9.99
14740,2005-07-31 14:00:32.000,0.99
14741,2005-08-01 03:28:33.000,0.99
14742,2005-08-17 08:42:08.000,4.99
14743,2005-08-17 14:23:52.000,2.99
14744,2005-08-18 17:58:14.000,2.99
14745,2005-08-18 22:28:22.000,4.99
14746,2005-08-21 11:40:46.000,0.99
14747,2005-05-30 11:55:55.000,7.99
14748,2005-06-15 04:18:37.000,6.99
14749,2005-06-17 01:31:46.000,3.99
14750,2005-06-17 03:18:51.000,4.99
14751,2005-06-20 20:44:40.000,2.99
14752,2005-06-21 02:47:43.000,9.99
14753,2005-06-21 05:18:27.000,10.99
14754,2005-07-06 23:04:35.000,4.99
14755,2005-07-10 11:25:28.000,4.99
14756,2005-07-12 12:39:39.000,2.99
14757,2005-07-27 03:01:40.000,0.99
14758,2005-07-28 09:00:21.000,2.99
14759,2005-07-29 14:06:24.000,6.99
14760,2005-07-29 22:52:23.000,2.99
14761,2005-07-30 03:35:49.000,8.99
14762,2005-07-31 04:05:01.000,2.99
14763,2005-07-31 09:17:56.000,0.99
14764,2005-07-31 22:03:20.000,4.99
14765,2005-08-02 13:33:56.000,2.99
14766,2005-08-02 16:13:28.000,0.99
14767,2005-08-17 17:49:37.000,4.99
14768,2005-08-17 21:24:48.000,2.99
14769,2005-08-17 21:59:14.000,4.99
14770,2005-08-19 11:27:32.000,10.99
14771,2005-08-20 23:01:56.000,2.99
14772,2005-08-21 01:33:32.000,4.99
14773,2005-08-21 09:46:35.000,6.99
14774,2005-08-21 20:32:16.000,4.99
14775,2005-08-23 00:26:47.000,9.99
14776,2005-08-23 16:44:56.000,0.99
14777,2005-08-23 20:07:10.000,4.99
14778,2006-02-14 15:16:03.000,2.99
14779,2005-05-26 01:15:05.000,7.99
14780,2005-05-29 06:12:38.000,2.99
14781,2005-05-29 16:57:39.000,0.99
14782,2005-05-30 19:23:48.000,4.99
14783,2005-05-31 00:53:25.000,3.99
14784,2005-06-17 16:19:39.000,4.99
14785,2005-06-19 18:16:24.000,3.99
14786,2005-07-06 23:46:43.000,5.99
14787,2005-07-09 10:52:53.000,1.99
14788,2005-07-10 02:09:21.000,0.99
14789,2005-07-11 03:14:58.000,0.99
14790,2005-07-27 04:51:15.000,9.99
14791,2005-07-30 04:37:20.000,0.99
14792,2005-07-30 15:35:39.000,2.99
14793,2005-07-31 09:44:40.000,4.99
14794,2005-08-02 18:17:32.000,0.99
14795,2005-08-17 14:41:28.000,2.99
14796,2005-08-18 02:25:25.000,4.99
14797,2005-08-19 02:47:19.000,0.99
14798,2005-08-19 23:42:16.000,3.99
14799,2005-08-21 11:16:15.000,0.99
14800,2005-08-21 17:57:26.000,4.99
14801,2005-08-21 18:51:10.000,2.99
14802,2005-08-22 01:45:18.000,2.99
14803,2005-08-22 22:22:33.000,4.99
14804,2005-08-22 22:57:25.000,6.99
14805,2005-05-26 03:44:10.000,0.99
14806,2005-06-18 09:24:50.000,0.99
14807,2005-06-21 15:30:11.000,4.99
14808,2005-07-08 00:38:24.000,6.99
14809,2005-07-09 11:39:43.000,7.99
14810,2005-07-11 11:36:03.000,4.99
14811,2005-07-28 06:59:09.000,2.99
14812,2005-07-28 18:13:15.000,2.99
14813,2005-07-28 22:49:11.000,2.99
14814,2005-07-29 13:32:05.000,5.99
14815,2005-07-30 00:48:31.000,4.99
14816,2005-07-30 18:09:56.000,8.99
14817,2005-08-02 09:45:32.000,1.99
14818,2005-08-02 11:56:54.000,4.99
14819,2005-08-02 15:37:42.000,7.99
14820,2005-08-18 10:37:49.000,4.99
14821,2005-08-19 03:27:17.000,2.99
14822,2005-08-20 05:10:39.000,2.99
14823,2005-08-20 09:11:42.000,0.99
14824,2005-08-21 21:53:47.000,4.99
14825,2005-08-23 10:21:21.000,2.99
14826,2005-05-29 16:17:07.000,4.99
14827,2005-06-17 01:29:30.000,3.99
14828,2005-06-18 19:54:13.000,8.99
14829,2005-06-20 16:58:19.000,6.99
14830,2005-07-05 23:50:04.000,6.99
14831,2005-07-06 14:32:44.000,4.99
14832,2005-07-06 17:18:15.000,2.99
14833,2005-07-06 18:58:15.000,4.99
14834,2005-07-06 18:58:25.000,4.99
14835,2005-07-06 21:21:34.000,4.99
14836,2005-07-07 14:18:41.000,4.99
14837,2005-07-08 09:58:54.000,0.99
14838,2005-07-08 18:28:20.000,4.99
14839,2005-07-08 22:39:10.000,3.99
14840,2005-07-11 04:44:59.000,2.99
14841,2005-07-12 11:11:36.000,0.99
14842,2005-07-12 18:03:25.000,6.99
14843,2005-07-28 10:43:40.000,4.99
14844,2005-07-30 15:05:22.000,4.99
14845,2005-07-31 03:42:17.000,2.99
14846,2005-08-17 07:29:44.000,4.99
14847,2005-08-20 18:52:17.000,2.99
14848,2005-08-22 09:47:37.000,4.99
14849,2005-08-23 02:48:24.000,0.99
14850,2005-05-28 15:02:41.000,2.99
14851,2005-05-29 20:39:14.000,2.99
14852,2005-06-17 08:54:10.000,4.99
14853,2005-06-18 06:38:22.000,6.99
14854,2005-06-21 05:41:30.000,2.99
14855,2005-06-21 08:05:32.000,6.99
14856,2005-07-08 20:49:30.000,4.99
14857,2005-07-10 02:06:01.000,2.99
14858,2005-07-11 00:03:11.000,5.99
14859,2005-07-11 09:02:53.000,2.99
14860,2005-08-01 14:55:31.000,6.99
14861,2005-08-01 23:17:06.000,7.99
14862,2005-08-17 02:28:22.000,9.99
14863,2005-08-17 14:14:39.000,0.99
14864,2005-08-17 19:17:54.000,8.99
14865,2005-08-17 19:29:44.000,0.99
14866,2005-08-19 12:32:10.000,4.99
14867,2005-08-20 20:47:43.000,2.99
14868,2005-08-21 00:30:32.000,3.99
14869,2005-08-21 13:07:24.000,0.99
14870,2005-08-21 18:35:44.000,2.99
14871,2005-08-23 09:53:30.000,4.99
14872,2005-06-21 02:30:37.000,1.99
14873,2005-07-08 19:24:17.000,2.99
14874,2005-07-28 21:11:00.000,0.99
14875,2005-07-29 00:37:09.000,3.99
14876,2005-07-30 16:32:51.000,5.99
14877,2005-07-31 17:24:21.000,7.99
14878,2005-07-31 20:00:34.000,7.99
14879,2005-08-02 02:14:33.000,3.99
14880,2005-08-02 10:19:42.000,4.99
14881,2005-08-17 07:44:42.000,4.99
14882,2005-08-17 09:03:31.000,2.99
14883,2005-08-17 22:22:50.000,4.99
14884,2005-08-18 00:13:55.000,2.99
14885,2005-08-18 01:30:19.000,2.99
14886,2005-08-18 08:48:09.000,2.99
14887,2005-08-19 03:33:47.000,4.99
14888,2005-08-22 11:58:58.000,6.99
14889,2005-05-26 05:29:49.000,0.99
14890,2005-05-29 13:08:06.000,5.99
14891,2005-05-31 11:04:48.000,3.99
14892,2005-06-17 18:12:16.000,6.99
14893,2005-06-19 05:40:11.000,5.99
14894,2005-06-20 08:50:28.000,0.99
14895,2005-06-20 16:06:14.000,4.99
14896,2005-06-21 19:31:40.000,6.99
14897,2005-07-08 12:33:00.000,2.99
14898,2005-07-08 18:13:10.000,3.99
14899,2005-07-08 18:29:05.000,0.99
14900,2005-07-10 11:10:04.000,0.99
14901,2005-07-12 02:04:10.000,2.99
14902,2005-07-30 01:28:03.000,5.99
14903,2005-07-31 21:00:47.000,4.99
14904,2005-08-01 11:44:08.000,6.99
14905,2005-08-02 21:46:46.000,1.99
14906,2005-08-17 11:42:45.000,3.99
14907,2005-08-17 20:40:46.000,4.99
14908,2005-08-21 03:09:23.000,2.99
14909,2005-08-23 05:24:09.000,2.99
14910,2005-05-27 21:10:03.000,4.99
14911,2005-05-27 22:38:20.000,4.99
14912,2005-06-16 10:17:19.000,0.99
14913,2005-06-20 08:59:08.000,6.99
14914,2005-06-20 13:03:03.000,3.99
14915,2005-07-08 09:39:39.000,0.99
14916,2005-07-08 18:40:05.000,1.99
14917,2005-07-12 01:12:03.000,0.99
14918,2005-07-12 13:27:36.000,3.99
14919,2005-07-12 18:24:31.000,4.99
14920,2005-07-12 21:39:04.000,0.99
14921,2005-07-30 18:01:15.000,0.99
14922,2005-07-30 18:07:58.000,2.99
14923,2005-07-30 18:48:57.000,1.99
14924,2005-07-30 18:49:58.000,6.99
14925,2005-08-02 10:55:03.000,0.99
14926,2005-08-18 14:49:22.000,1.99
14927,2005-08-19 00:16:19.000,2.99
14928,2005-08-20 03:41:23.000,2.99
14929,2005-08-20 12:25:32.000,2.99
14930,2005-08-22 17:44:27.000,0.99
14931,2005-08-23 05:24:55.000,5.99
14932,2005-08-23 17:49:26.000,0.99
14933,2006-02-14 15:16:03.000,4.99
14934,2005-06-17 09:19:52.000,4.99
14935,2005-06-18 16:55:54.000,1.99
14936,2005-06-19 02:16:17.000,4.99
14937,2005-06-20 10:55:08.000,4.99
14938,2005-06-21 21:10:39.000,10.99
14939,2005-07-06 11:33:36.000,9.99
14940,2005-07-06 21:57:44.000,0.99
14941,2005-07-06 23:32:44.000,3.99
14942,2005-07-07 10:57:06.000,5.99
14943,2005-07-08 22:17:40.000,2.99
14944,2005-07-09 18:52:55.000,6.99
14945,2005-07-10 00:11:09.000,3.99
14946,2005-07-11 16:20:02.000,7.99
14947,2005-07-12 01:49:00.000,9.99
14948,2005-07-12 14:25:31.000,4.99
14949,2005-07-12 15:09:48.000,0.99
14950,2005-07-27 17:14:19.000,0.99
14951,2005-07-29 10:18:27.000,2.99
14952,2005-07-29 23:44:35.000,4.99
14953,2005-07-30 00:39:43.000,2.99
14954,2005-08-01 18:41:34.000,0.99
14955,2005-08-02 14:10:39.000,0.99
14956,2005-08-17 01:28:43.000,5.99
14957,2005-08-17 20:29:56.000,6.99
14958,2005-08-18 02:04:47.000,1.99
14959,2005-08-20 04:45:32.000,5.99
14960,2005-08-21 05:08:42.000,7.99
14961,2005-08-21 06:53:53.000,5.99
14962,2005-06-19 04:34:15.000,4.99
14963,2005-06-19 13:56:51.000,0.99
14964,2005-06-20 12:42:59.000,4.99
14965,2005-06-21 13:27:01.000,1.99
14966,2005-07-06 09:03:13.000,5.99
14967,2005-07-07 07:07:03.000,4.99
14968,2005-07-07 20:05:36.000,7.99
14969,2005-07-09 19:42:52.000,1.99
14970,2005-07-11 12:18:07.000,4.99
14971,2005-07-12 22:28:09.000,2.99
14972,2005-07-27 07:51:39.000,1.99
14973,2005-07-28 02:59:08.000,1.99
14974,2005-07-29 14:08:06.000,1.99
14975,2005-07-30 10:00:21.000,0.99
14976,2005-07-31 13:41:57.000,2.99
14977,2005-07-31 22:17:56.000,2.99
14978,2005-08-01 06:28:28.000,3.99
14979,2005-08-01 17:03:28.000,8.99
14980,2005-08-02 00:31:58.000,0.99
14981,2005-08-02 09:22:57.000,1.99
14982,2005-08-19 16:17:15.000,1.99
14983,2005-08-19 16:47:41.000,6.99
14984,2005-08-19 19:43:08.000,4.99
14985,2005-08-20 14:31:21.000,5.99
14986,2005-08-21 08:39:26.000,4.99
14987,2005-08-21 18:25:59.000,4.99
14988,2005-08-23 00:37:21.000,4.99
14989,2005-08-23 16:33:33.000,4.99
14990,2005-05-25 22:25:18.000,2.99
14991,2005-06-15 07:32:24.000,4.99
14992,2005-06-16 03:23:22.000,1.99
14993,2005-07-06 21:20:37.000,4.99
14994,2005-07-07 16:27:25.000,2.99
14995,2005-07-07 20:20:29.000,9.99
14996,2005-07-07 23:32:39.000,0.99
14997,2005-07-09 11:16:56.000,2.99
14998,2005-07-11 23:08:06.000,4.99
14999,2005-07-26 23:35:29.000,2.99
15000,2005-07-27 09:00:20.000,4.99
15001,2005-07-28 10:43:56.000,3.99
15002,2005-07-29 19:15:50.000,2.99
15003,2005-07-29 23:47:29.000,5.99
15004,2005-07-30 01:21:39.000,4.99
15005,2005-07-30 14:55:25.000,0.99
15006,2005-07-31 14:07:56.000,5.99
15007,2005-08-01 10:13:41.000,4.99
15008,2005-08-01 18:34:59.000,4.99
15009,2005-08-01 19:28:01.000,7.99
15010,2005-08-02 16:53:20.000,7.99
15011,2005-08-17 10:59:18.000,4.99
15012,2005-08-20 20:26:00.000,5.99
15013,2005-08-21 08:38:24.000,1.99
15014,2005-08-21 09:20:03.000,4.99
15015,2005-08-21 11:48:27.000,2.99
15016,2005-08-22 00:24:37.000,2.99
15017,2005-08-22 21:16:54.000,6.99
15018,2006-02-14 15:16:03.000,5.98
15019,2006-02-14 15:16:03.000,0.0
15020,2005-05-30 09:53:36.000,4.99
15021,2005-05-30 20:10:52.000,4.99
15022,2005-06-15 01:24:20.000,2.99
15023,2005-06-15 22:12:50.000,2.99
15024,2005-06-16 07:21:30.000,4.99
15025,2005-06-17 20:34:42.000,4.99
15026,2005-06-18 12:59:41.000,5.99
15027,2005-06-19 02:45:35.000,0.99
15028,2005-06-20 06:08:36.000,4.99
15029,2005-06-20 21:20:51.000,4.99
15030,2005-06-21 18:31:09.000,0.99
15031,2005-07-11 21:09:14.000,2.99
15032,2005-07-12 00:16:19.000,0.99
15033,2005-07-12 08:57:30.000,0.99
15034,2005-07-12 19:14:05.000,4.99
15035,2005-07-28 03:44:14.000,0.99
15036,2005-07-29 09:20:16.000,10.99
15037,2005-07-31 12:21:16.000,7.99
15038,2005-08-01 04:35:34.000,2.99
15039,2005-08-02 01:51:48.000,4.99
15040,2005-08-02 18:07:36.000,2.99
15041,2005-08-02 19:07:21.000,2.99
15042,2005-08-18 10:47:57.000,2.99
15043,2005-08-21 02:04:33.000,0.99
15044,2005-08-23 05:28:36.000,0.99
15045,2005-08-23 18:54:07.000,2.99
15046,2006-02-14 15:16:03.000,0.99
15047,2005-05-29 16:13:55.000,2.99
15048,2005-05-30 15:02:25.000,2.99
15049,2005-05-31 19:34:52.000,5.99
15050,2005-06-17 11:24:57.000,3.99
15051,2005-06-19 13:54:30.000,4.99
15052,2005-06-19 16:21:40.000,3.99
15053,2005-06-21 02:56:24.000,4.99
15054,2005-07-08 13:09:45.000,5.99
15055,2005-07-08 16:55:17.000,4.99
15056,2005-07-09 18:14:03.000,0.99
15057,2005-07-11 04:25:51.000,6.99
15058,2005-07-12 08:08:50.000,8.99
15059,2005-07-27 07:36:56.000,3.99
15060,2005-07-27 17:26:14.000,2.99
15061,2005-07-27 22:20:17.000,2.99
15062,2005-07-28 19:57:31.000,0.99
15063,2005-08-02 00:25:15.000,6.99
15064,2005-08-17 19:16:18.000,4.99
15065,2005-08-18 03:53:18.000,5.99
15066,2005-08-19 15:54:33.000,2.99
15067,2005-08-19 20:28:48.000,10.99
15068,2005-08-20 07:22:07.000,0.99
15069,2005-08-22 16:44:26.000,2.99
15070,2005-08-23 01:44:43.000,2.99
15071,2005-08-23 17:16:30.000,1.99
15072,2005-05-29 10:31:56.000,4.99
15073,2005-05-29 13:18:05.000,5.99
15074,2005-06-16 01:31:23.000,4.99
15075,2005-06-19 04:23:18.000,0.99
15076,2005-07-07 06:33:35.000,1.99
15077,2005-07-07 22:52:04.000,0.99
15078,2005-07-08 05:12:28.000,3.99
15079,2005-07-08 08:31:26.000,6.99
15080,2005-07-08 12:06:58.000,2.99
15081,2005-07-08 15:44:20.000,5.99
15082,2005-07-08 17:02:49.000,3.99
15083,2005-07-08 17:43:01.000,4.99
15084,2005-07-08 19:46:58.000,0.99
15085,2005-07-09 20:13:23.000,0.99
15086,2005-07-11 19:06:55.000,2.99
15087,2005-07-28 00:11:55.000,0.99
15088,2005-07-29 01:11:18.000,1.99
15089,2005-07-29 13:25:02.000,5.99
15090,2005-07-29 14:11:25.000,6.99
15091,2005-07-29 21:47:40.000,7.99
15092,2005-08-17 12:52:04.000,0.99
15093,2005-08-17 20:29:08.000,1.99
15094,2005-08-18 02:14:08.000,1.99
15095,2005-08-19 01:41:44.000,2.99
15096,2005-08-20 14:57:50.000,9.99
15097,2005-08-21 17:30:17.000,4.99
15098,2005-08-23 02:48:26.000,0.99
15099,2005-08-23 07:54:54.000,3.99
15100,2005-08-23 15:45:42.000,4.99
15101,2005-05-26 06:52:36.000,5.99
15102,2005-05-30 22:18:35.000,2.99
15103,2005-06-16 13:59:42.000,2.99
15104,2005-07-07 11:06:33.000,2.99
15105,2005-07-07 20:48:38.000,0.99
15106,2005-07-27 00:32:04.000,2.99
15107,2005-07-27 19:01:03.000,10.99
15108,2005-07-29 07:07:48.000,4.99
15109,2005-07-30 00:14:45.000,0.99
15110,2005-07-30 07:24:34.000,3.99
15111,2005-07-31 15:17:24.000,2.99
15112,2005-07-31 21:41:35.000,6.99
15113,2005-08-01 05:44:36.000,1.99
15114,2005-08-01 07:27:09.000,4.99
15115,2005-08-01 11:56:22.000,2.99
15116,2005-08-17 10:02:29.000,2.99
15117,2005-08-18 02:08:58.000,6.99
15118,2005-08-18 17:22:48.000,2.99
15119,2005-08-19 19:51:00.000,0.99
15120,2005-08-20 04:13:17.000,0.99
15121,2005-08-20 09:27:05.000,0.99
15122,2005-08-21 11:52:41.000,5.99
15123,2005-08-21 17:33:18.000,0.99
15124,2005-08-22 10:22:00.000,8.99
15125,2005-05-27 19:58:36.000,6.99
15126,2005-05-31 00:48:36.000,0.99
15127,2005-06-15 20:27:02.000,4.99
15128,2005-06-18 09:42:42.000,5.99
15129,2005-06-21 07:25:01.000,5.99
15130,2005-07-05 22:49:24.000,0.99
15131,2005-07-06 16:29:43.000,2.99
15132,2005-07-07 22:00:04.000,2.99
15133,2005-07-09 02:07:56.000,0.99
15134,2005-07-09 07:25:19.000,4.99
15135,2005-07-11 15:42:35.000,2.99
15136,2005-07-12 09:16:46.000,2.99
15137,2005-07-12 12:45:21.000,0.99
15138,2005-07-27 10:25:51.000,5.99
15139,2005-07-31 04:51:11.000,2.99
15140,2005-07-31 18:29:09.000,5.99
15141,2005-08-01 20:59:58.000,10.99
15142,2005-08-02 02:04:03.000,3.99
15143,2005-08-02 11:17:23.000,6.99
15144,2005-08-02 18:56:28.000,3.99
15145,2005-08-16 23:25:48.000,4.99
15146,2005-08-17 02:26:23.000,3.99
15147,2005-08-17 11:13:38.000,2.99
15148,2005-08-18 22:22:31.000,5.99
15149,2005-08-19 14:39:14.000,4.99
15150,2005-08-19 15:38:39.000,4.99
15151,2005-08-19 21:07:54.000,0.99
15152,2005-08-20 17:05:34.000,8.99
15153,2005-08-23 16:50:43.000,2.99
15154,2005-05-26 11:47:20.000,5.99
15155,2005-05-29 12:30:46.000,4.99
15156,2005-06-16 08:26:56.000,5.99
15157,2005-06-17 10:12:15.000,4.99
15158,2005-06-18 14:00:31.000,0.99
15159,2005-06-21 13:54:58.000,4.99
15160,2005-07-06 08:15:47.000,4.99
15161,2005-07-06 21:22:17.000,0.99
15162,2005-07-06 23:49:20.000,3.99
15163,2005-07-09 05:20:40.000,9.99
15164,2005-07-11 21:17:40.000,2.99
15165,2005-07-28 02:56:37.000,2.99
15166,2005-07-28 12:47:20.000,0.99
15167,2005-07-28 19:22:22.000,2.99
15168,2005-07-28 21:06:45.000,6.99
15169,2005-07-29 01:03:20.000,2.99
15170,2005-07-29 03:08:47.000,1.99
15171,2005-07-29 15:26:59.000,6.99
15172,2005-07-29 17:26:03.000,0.99
15173,2005-07-29 21:10:37.000,4.99
15174,2005-07-30 08:47:13.000,4.99
15175,2005-07-30 23:01:31.000,4.99
15176,2005-07-31 06:56:08.000,3.99
15177,2005-07-31 14:52:26.000,2.99
15178,2005-08-01 02:52:05.000,2.99
15179,2005-08-01 03:39:48.000,6.99
15180,2005-08-02 09:08:44.000,2.99
15181,2005-08-17 07:44:09.000,0.99
15182,2005-08-17 16:56:57.000,1.99
15183,2005-08-18 08:32:33.000,8.99
15184,2005-08-19 07:26:30.000,4.99
15185,2005-08-20 11:29:32.000,4.99
15186,2005-08-21 06:34:41.000,3.99
15187,2005-08-21 07:13:46.000,2.99
15188,2005-06-19 12:58:53.000,4.99
15189,2005-06-20 10:29:59.000,2.99
15190,2005-07-06 13:11:33.000,5.99
15191,2005-07-07 23:45:38.000,0.99
15192,2005-07-08 05:51:19.000,0.99
15193,2005-07-08 22:57:10.000,4.99
15194,2005-07-11 21:03:12.000,2.99
15195,2005-07-12 05:03:43.000,0.99
15196,2005-07-27 14:18:10.000,2.99
15197,2005-07-28 23:10:48.000,2.99
15198,2005-07-29 14:06:35.000,2.99
15199,2005-07-30 15:15:21.000,7.99
15200,2005-07-30 23:06:33.000,6.99
15201,2005-08-01 18:43:28.000,7.99
15202,2005-08-17 09:04:03.000,2.99
15203,2005-08-17 23:16:44.000,2.99
15204,2005-08-19 08:30:04.000,2.99
15205,2005-08-22 01:58:15.000,2.99
15206,2005-08-22 11:02:52.000,5.99
15207,2005-08-23 06:18:43.000,10.99
15208,2005-06-16 10:07:10.000,4.99
15209,2005-06-18 15:03:52.000,4.99
15210,2005-06-19 11:28:47.000,0.99
15211,2005-06-21 02:18:25.000,4.99
15212,2005-06-21 21:52:52.000,1.99
15213,2005-07-07 17:54:37.000,2.99
15214,2005-07-09 16:59:23.000,2.99
15215,2005-07-10 05:39:37.000,0.99
15216,2005-07-10 13:35:22.000,4.99
15217,2005-07-27 03:57:50.000,2.99
15218,2005-07-28 22:23:49.000,0.99
15219,2005-07-31 03:05:21.000,6.99
15220,2005-07-31 09:04:14.000,0.99
15221,2005-08-01 05:07:03.000,2.99
15222,2005-08-01 18:04:18.000,0.99
15223,2005-08-02 00:26:54.000,0.99
15224,2005-08-02 16:49:01.000,2.99
15225,2005-08-20 15:28:53.000,4.99
15226,2005-08-22 10:55:42.000,5.99
15227,2005-08-22 16:28:00.000,2.99
15228,2006-02-14 15:16:03.000,2.99
15229,2005-05-25 07:19:16.000,4.99
15230,2005-05-28 00:00:30.000,4.99
15231,2005-05-28 16:13:22.000,4.99
15232,2005-05-28 19:22:52.000,1.99
15233,2005-05-31 05:22:25.000,3.99
15234,2005-06-15 20:37:51.000,6.99
15235,2005-06-16 10:19:52.000,5.99
15236,2005-07-07 11:24:18.000,5.99
15237,2005-07-09 01:19:03.000,0.99
15238,2005-07-11 03:21:49.000,5.99
15239,2005-07-30 01:29:48.000,2.99
15240,2005-07-30 13:17:27.000,1.99
15241,2005-07-30 20:14:50.000,4.99
15242,2005-07-31 16:05:52.000,1.99
15243,2005-08-01 00:33:00.000,2.99
